tweet_id,source,text,rating_numerator,rating_denominator,name,date,time,dog_breed,retweet_count,favorite_count,img_num,p1,p1_conf,p1_dog
816697700272001025,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12,10,Binky,2018-08-26,16:23:56,,2545,10905,1,Chihuahua,0.756992,True
816336735214911488,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11,10,Dudley,2018-08-28,16:23:56,,2269,9564,1,Labrador_retriever,0.91933,True
816091915477250048,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12,10,Comet,2018-08-29,16:23:56,,2500,9927,3,Pomeranian,0.967345,True
815990720817401858,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11,10,Jack,2018-08-30,16:23:56,,1207,5545,1,Chihuahua,0.428756,True
815966073409433600,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13,10,None,2018-08-31,16:23:56,pupper,9907,25057,1,Tibetan_mastiff,0.506312,True
815736392542261248,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11,10,Akumi,2018-09-01,16:23:56,,2625,10937,3,Border_collie,0.5489069999999999,True
815639385530101762,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12,10,Titan,2018-09-02,16:23:56,,1918,9161,1,German_shepherd,0.8179529999999999,True
814986499976527872,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11,10,Cooper,2018-09-04,16:23:56,pupper,1505,8485,1,dalmatian,0.999828,True
814638523311648768,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12,10,Olivia,2018-09-05,16:23:56,,3130,12511,2,golden_retriever,0.650814,True
814530161257443328,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12,10,Alf,2018-09-06,16:23:56,,2156,9629,1,miniature_poodle,0.626913,True
814153002265309185,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12,10,Oshie,2018-09-07,16:23:56,,10080,32000,1,golden_retriever,0.490068,True
813910438903693312,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11,10,Chubbs,2018-09-08,16:23:56,doggo,2194,10342,1,Siberian_husky,0.6993550000000001,True
813812741911748608,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14,10,Gary,2018-09-09,16:23:56,,16267,40402,1,French_bulldog,0.709146,True
813800681631023104,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12,10,Sky,2018-09-10,16:23:56,,2060,9300,1,malamute,0.501159,True
813217897535406080,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13,10,Atlas,2018-09-11,16:23:56,,8476,20783,1,Samoyed,0.905972,True
813202720496779264,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11,10,None,2018-09-12,16:23:56,doggo,2090,10192,1,cocker_spaniel,0.701852,True
813187593374461952,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13,10,None,2018-09-13,16:23:56,,5096,22085,1,golden_retriever,0.888181,True
813142292504645637,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13,10,None,2018-09-16,16:23:56,,2728,9361,3,beagle,0.848735,True
813127251579564032,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11,10,None,2018-09-18,16:23:56,doggo,3652,13242,1,Norwegian_elkhound,0.4324159999999999,True
813096984823349248,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11,10,Rocky,2018-09-20,16:23:56,doggo,4207,11694,1,Great_Dane,0.128056,True
813081950185472002,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11,10,Baron,2018-09-21,16:23:56,,3220,10989,2,Doberman,0.909951,True
813066809284972545,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12,10,Tyr,2018-09-22,16:23:56,,2276,8865,1,toy_terrier,0.7764,True
813051746834595840,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13,10,Bauer,2018-09-23,16:23:56,,8503,23337,1,golden_retriever,0.914804,True
812781120811126785,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10,10,Swagger,2018-09-24,16:23:56,,2191,8380,1,bull_mastiff,0.989316,True
812709060537683968,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12,10,Brandi,2018-09-25,16:23:56,,1665,7373,1,Irish_setter,0.326873,True
812372279581671427,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13,10,Moe,2018-09-28,16:23:56,,4252,15224,2,golden_retriever,0.7848729999999999,True
811985624773361665,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11,10,Ted,2018-09-29,16:23:56,,1647,8102,1,Staffordshire_bullterrier,0.6105729999999999,True
811744202451197953,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13,10,Halo,2018-09-30,16:23:56,,1884,8429,1,Pekinese,0.386082,True
811627233043480576,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10,10,Augie,2018-10-02,16:23:56,,3650,14265,1,beagle,0.39628,True
811386762094317568,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11,10,Craig,2018-10-03,16:23:56,pupper,7444,23302,1,Pembroke,0.804177,True
810984652412424192,Twitter for iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",24,7,Sam,2018-10-04,16:23:56,,1655,5927,1,golden_retriever,0.8713420000000001,True
810896069567610880,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11,10,Hunter,2018-10-05,16:23:56,,2090,10093,1,flat-coated_retriever,0.8208040000000001,True
810657578271330305,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11,10,Pavlov,2018-10-06,16:23:56,,3057,12192,1,malamute,0.753521,True
810284430598270976,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13,10,Phil,2018-10-07,16:23:56,,13369,39640,1,malamute,0.620768,True
810254108431155201,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12,10,Gus,2018-10-08,16:23:56,,3901,16380,1,Staffordshire_bullterrier,0.292556,True
809920764300447744,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10,10,None,2018-10-09,16:23:56,,4521,17250,1,Norwich_terrier,0.397163,True
809448704142938112,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12,10,None,2018-10-10,16:23:56,,1696,7727,1,Greater_Swiss_Mountain_dog,0.375415,True
809220051211603969,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12,10,Kyro,2018-10-11,16:23:56,,6554,22246,1,Pomeranian,0.8195110000000001,True
809084759137812480,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11,10,Wallace,2018-10-12,16:23:56,,4046,14685,1,vizsla,0.911412,True
808838249661788160,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13,10,Ito,2018-10-13,16:23:56,,3536,11271,1,Rottweiler,0.36953,True
808501579447930884,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12,10,Koda,2018-10-15,16:23:56,,3007,12595,2,Airedale,0.454239,True
808106460588765185,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12,10,None,2018-10-17,16:23:56,"doggo,pupper",2525,9701,1,golden_retriever,0.426183,True
808001312164028416,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12,10,Cooper,2018-10-18,16:23:56,,4098,14015,1,Labrador_retriever,0.730959,True
807621403335917568,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14,10,Ollie,2018-10-19,16:23:56,pupper,4288,16236,3,golden_retriever,0.873233,True
807106840509214720,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13,10,Stephan,2018-10-20,16:23:56,,56625,107015,1,Chihuahua,0.50537,True
807010152071229440,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12,10,Lennon,2018-10-21,16:23:56,,4418,14514,1,golden_retriever,0.610807,True
806542213899489280,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11,10,Waffles,2018-10-24,16:23:56,,2752,11363,1,vizsla,0.938617,True
806219024703037440,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11,10,incredibly,2018-10-25,16:23:56,,1388,7145,1,chow,0.835102,True
805932879469572096,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12,10,Major,2018-10-26,16:23:56,,2209,9178,1,Norwegian_elkhound,0.657967,True
805826884734976000,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12,10,Duke,2018-10-27,16:23:56,,2132,7335,1,Siberian_husky,0.248926,True
805520635690676224,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13,10,Zeke,2018-10-28,16:23:56,,1905,6368,1,malinois,0.643147,True
805207613751304193,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12,10,Shooter,2018-10-30,16:23:56,,1972,8680,1,Pembroke,0.244705,True
804738756058218496,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12,10,Django,2018-10-31,16:23:56,,4480,15326,1,Tibetan_mastiff,0.91579,True
803773340896923648,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12,10,Diogi,2018-11-03,16:23:56,puppo,3220,11203,2,miniature_pinscher,0.817066,True
803638050916102144,Twitter for iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13,10,None,2018-11-04,16:23:56,pupper,4828,12270,1,Labrador_retriever,0.372776,True
803276597545603072,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11,10,Winston,2018-11-06,16:23:56,,2887,11207,1,Pembroke,0.457086,True
802952499103731712,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12,10,Marley,2018-11-07,16:23:56,,2336,10085,1,chow,0.944032,True
802572683846291456,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12,10,Winnie,2018-11-09,16:23:56,,2926,9959,1,golden_retriever,0.610171,True
802265048156610565,Twitter for iPhone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11,10,None,2018-11-11,16:23:56,"doggo,pupper",1573,7039,1,Labrador_retriever,0.8971620000000001,True
802239329049477120,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,10,Loki,2018-11-12,16:23:56,puppo,3040,10132,2,Eskimo_dog,0.482498,True
801958328846974976,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12,10,Ronnie,2018-11-13,16:23:56,,1992,8608,1,Staffordshire_bullterrier,0.327887,True
801538201127157760,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12,10,Wallace,2018-11-15,16:23:56,,2391,9141,1,Pembroke,0.550506,True
801167903437357056,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13,10,Milo,2018-11-17,16:23:56,,6961,27386,1,cocker_spaniel,0.74022,True
801115127852503040,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12,10,Bones,2018-11-18,16:23:56,"doggo,pupper",2429,8992,1,dalmatian,0.823356,True
800751577355128832,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12,10,Mauve,2018-11-20,16:23:56,,3214,11701,2,cocker_spaniel,0.771984,True
800513324630806528,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11,10,Chef,2018-11-21,16:23:56,,3495,14685,1,Pembroke,0.8289040000000001,True
800388270626521089,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,10,Doc,2018-11-23,16:23:56,floofer,3265,12456,2,golden_retriever,0.35986,True
800141422401830912,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13,10,Peaches,2018-11-24,16:23:56,,2980,17092,3,golden_retriever,0.938048,True
799757965289017345,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,10,Sobe,2018-11-26,16:23:56,doggo,2506,9390,1,Border_collie,0.442534,True
799422933579902976,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12,10,Longfellow,2018-11-27,16:23:56,,2213,8965,1,miniature_pinscher,0.58363,True
799297110730567681,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11,10,Jeffrey,2018-11-28,16:23:56,,3227,11065,1,malamute,0.985028,True
799063482566066176,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11,10,Mister,2018-11-29,16:23:56,,2863,9058,2,Norfolk_terrier,0.334436,True
798933969379225600,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12,10,Iroh,2018-11-30,16:23:56,,5203,14712,1,Siberian_husky,0.703224,True
798925684722855936,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11,10,Shadow,2018-12-01,16:23:56,,1663,8246,1,West_Highland_white_terrier,0.539463,True
798209839306514432,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13,10,Cooper,2018-12-02,16:23:56,,2954,11548,1,Pekinese,0.524583,True
797971864723324932,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12,10,None,2018-12-03,16:23:56,pupper,3652,13018,1,American_Staffordshire_terrier,0.489845,True
797545162159308800,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12,10,Cassie,2018-12-04,16:23:56,,5656,16198,1,Pembroke,0.954089,True
797236660651966464,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12,10,Pancake,2018-12-05,16:23:56,,7726,22328,2,collie,0.767005,True
796865951799083009,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12,10,Tyr,2018-12-07,16:23:56,,2198,8564,1,Cardigan,0.8391290000000001,True
796759840936919040,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11,10,Romeo,2018-12-08,16:23:56,,3562,13256,1,American_Staffordshire_terrier,0.463996,True
796484825502875648,Twitter for iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,12,10,None,2018-12-09,16:23:56,doggo,2042,8472,1,cocker_spaniel,0.116924,True
796387464403357696,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12,10,Snicku,2018-12-10,16:23:56,,4861,12334,1,Pekinese,0.461164,True
796149749086875649,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11,10,Ruby,2018-12-11,16:23:56,,16628,36177,1,golden_retriever,0.600276,True
796116448414461957,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11,10,None,2018-12-13,16:23:56,,2813,10139,1,Cardigan,0.700182,True
796080075804475393,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12,10,Yogi,2018-12-14,16:23:56,,2703,9469,1,chow,0.973846,True
796031486298386433,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,13,10,Daisy,2018-12-15,16:23:56,,4284,12071,1,golden_retriever,0.893775,True
795464331001561088,Twitter for iPhone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,10,None,2018-12-16,16:23:56,doggo,27728,55683,1,golden_retriever,0.193082,True
795400264262053889,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,12,10,Brody,2018-12-17,16:23:56,,3323,11270,2,golden_retriever,0.925494,True
794332329137291264,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12,10,Nimbus,2018-12-20,16:23:56,,3088,10686,1,Samoyed,0.988307,True
793962221541933056,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,10,Maximus,2018-12-22,16:23:56,,5711,18910,1,Labrador_retriever,0.8616510000000001,True
793845145112371200,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,13,10,Clark,2018-12-23,16:23:56,,2187,10295,1,Old_English_sheepdog,0.7652770000000001,True
793601777308463104,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,12,10,Dobby,2018-12-24,16:23:56,,1908,8926,1,miniature_pinscher,0.538981,True
793500921481273345,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12,10,Fiona,2018-12-25,16:23:56,,2786,11953,2,golden_retriever,0.3261219999999999,True
793286476301799424,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13,10,Moreton,2018-12-26,16:23:56,,10723,27597,1,Afghan_hound,0.2746369999999999,True
793271401113350145,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12,10,Dave,2018-12-27,16:23:56,,2763,9677,1,Siberian_husky,0.2316949999999999,True
793256262322548741,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,12,10,None,2018-12-28,16:23:56,,9714,22350,1,basset,0.2076219999999999,True
793241302385262592,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13,10,Tucker,2018-12-29,16:23:56,,3812,11780,1,golden_retriever,0.559308,True
793226087023144960,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11,10,Juno,2018-12-30,16:23:56,,3338,11001,1,wire-haired_fox_terrier,0.456047,True
793195938047070209,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12,10,Lily,2019-01-01,16:23:56,puppo,6547,17063,2,Labrador_retriever,0.654762,True
793180763617361921,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11,10,Newt,2019-01-02,16:23:56,,2310,7740,1,Lakeland_terrier,0.266824,True
793165685325201412,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,12,10,Benji,2019-01-03,16:23:56,,3238,10478,1,golden_retriever,0.946224,True
793150605191548928,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11,10,Nida,2019-01-04,16:23:56,,1984,6909,1,Italian_greyhound,0.193869,True
793120401413079041,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11,10,Robin,2019-01-06,16:23:56,,4551,14202,1,Labrador_retriever,0.7249439999999999,True
792773781206999040,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12,10,Monster,2019-01-09,16:23:56,,1963,8209,1,Yorkshire_terrier,0.912804,True
792394556390137856,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12,10,BeBe,2019-01-10,16:23:56,,4998,15128,2,cocker_spaniel,0.746387,True
792050063153438720,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,11,10,Remus,2019-01-11,16:23:56,,2088,8029,2,komondor,0.942856,True
791672322847637504,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13,10,None,2019-01-13,16:23:56,,3661,13129,1,golden_retriever,0.705092,True
791406955684368384,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12,10,Levi,2019-01-14,16:23:56,,4797,14670,4,Pembroke,0.972629,True
791312159183634433,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,12,10,Mabel,2019-01-15,16:23:56,,2963,9841,4,miniature_pinscher,0.892925,True
790987426131050500,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12,10,Misty,2019-01-16,16:23:56,,2483,11089,1,cocker_spaniel,0.349195,True
790698755171364864,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12,10,Mosby,2019-01-18,16:23:56,,2203,9158,1,Bernese_mountain_dog,0.996541,True
790337589677002753,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12,10,Maggie,2019-01-20,16:23:56,,2167,8740,1,Pembroke,0.658808,True
790277117346975746,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,10,Bruce,2019-01-21,16:23:56,,3732,14081,1,Labrador_retriever,0.427742,True
789628658055020548,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,13,10,Eli,2019-01-24,16:23:56,,2080,8448,1,chow,0.260702,True
789599242079838210,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12,10,Brownie,2019-01-25,16:23:56,,2279,7620,2,Chesapeake_Bay_retriever,0.8788219999999999,True
789530877013393408,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,10,Rizzy,2019-01-26,16:23:56,,3942,13188,3,schipperke,0.363272,True
789268448748703744,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10,10,Stella,2019-01-28,16:23:56,,3014,10196,1,malamute,0.81286,True
